Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Extrication
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Vehicle Driver
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Duty,Activity : Personal Vehicle Driver/Passenger
Rank : Captain,Classification : Wildland Full-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Engine Operator,Classification : Wildland Full-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Assistant Fire Engine Operator,Classification : Wildland Full-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Disorientation,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Probationary Firefighter,Classification : Paid-on-Call,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter/EMT-B,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Unknown
Rank : Acting Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Deputy Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter II,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Fitness Activity
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Unknown
Rank : Firefighter/President,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Duty,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Collapse,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Chief,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Support
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Personal Vehicle Driver/Passenger
Rank : Forestry Technician,Classification : Wildland Full-Time,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Duty,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Collapse,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Captain,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Scene Safety
Rank : Firefighter-EMT,Classification : Part-Time (Paid),Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Scene Safety
Rank : Fire Commissioner & Safety Officer,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Stroke,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Vehicle Driver
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Standby
Rank : Firefighter,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Training,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Fire Engineer Operator,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter-Paramedic Apprentice,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : Training,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Standby
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter - EMT,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Unknown,Nature Of Death : Unknown,Duty : Training,Activity : Other
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Return,Activity : Vehicle Driver
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Firefighter,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Fire Police Captain,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Staff Chief of Operations,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Duty,Activity : Vehicle Driver
Rank : Firefighter - Technician One,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Captain / Paramedic,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Fitness Activity
Rank : Firefighter/Training Officer,Classification : Wildland Contract,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Incident Command
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Fitness Activity
Rank : Fire Police Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Unknown
Rank : Firefighter-EMT,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Fire Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Fitness Activity
Rank : Deputy Chief & Fire Police Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Captain,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Standby
Rank : Firefighter II,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Unknown
Rank : Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Engineer/Paramedic,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Paid-on-Call,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Captain,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Captain,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Captain,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Engineer,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Engineer,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Assistant Engineer,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Ventilation
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Pump Operations
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Deputy Fire Marshal,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Duty,Activity : Vehicle Driver
Rank : Fire Chief,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Drowning,Duty : On-Duty,Activity : Vehicle Driver
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Driver/Engineer,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Captain,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Fire Engineer,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Pilot,Classification : Wildland Contract,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Duty,Activity : In-Station Duties
